Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774431764,30,,Aggregated,0.100000,0.000000,48000,63000,78000,85000,90000,98000,98000,98000,98000,98000,98000,15,0,48000.0,51653.87411919994,8949.549406999722,97679.42731900075,554.0
1774431765,30,,Aggregated,0.100000,0.000000,55000,71000,85000,85000,98000,104000,104000,104000,104000,104000,104000,16,0,48000.0,54943.44379881249,8949.549406999722,104286.9889930007,542.0
1774431766,30,,Aggregated,0.100000,0.000000,55000,71000,85000,85000,98000,104000,104000,104000,104000,104000,104000,16,0,48000.0,54943.44379881249,8949.549406999722,104286.9889930007,542.0
1774431767,30,,Aggregated,0.100000,0.000000,55000,71000,85000,85000,98000,104000,104000,104000,104000,104000,104000,16,0,48000.0,54943.44379881249,8949.549406999722,104286.9889930007,542.0
1774431768,30,,Aggregated,0.100000,0.000000,55000,71000,85000,85000,98000,104000,104000,104000,104000,104000,104000,16,0,48000.0,54943.44379881249,8949.549406999722,104286.9889930007,542.0
1774431769,30,,Aggregated,0.100000,0.000000,55000,71000,85000,85000,98000,104000,104000,104000,104000,104000,104000,16,0,48000.0,54943.44379881249,8949.549406999722,104286.9889930007,542.0
1774431770,30,,Aggregated,0.100000,0.000000,55000,71000,85000,85000,98000,104000,104000,104000,104000,104000,104000,16,0,48000.0,54943.44379881249,8949.549406999722,104286.9889930007,542.0
1774431771,30,,Aggregated,0.100000,0.000000,55000,71000,85000,85000,98000,104000,104000,104000,104000,104000,104000,16,0,48000.0,54943.44379881249,8949.549406999722,104286.9889930007,542.0
1774431772,30,,Aggregated,0.100000,0.000000,55000,71000,85000,85000,98000,104000,104000,104000,104000,104000,104000,16,0,48000.0,54943.44379881249,8949.549406999722,104286.9889930007,542.0
1774431773,30,,Aggregated,0.100000,0.000000,55000,78000,85000,90000,104000,112000,112000,112000,112000,112000,112000,17,0,55000.0,58314.09377017638,8949.549406999722,112244.49331199867,551.4705882352941
